             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           3429135 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429136 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429137 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429138 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429139 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429140 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429141 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429142 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429143 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429144 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429145 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429146 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429147 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429148 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429149 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429150 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429151 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429152 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429153 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429154 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429155 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429156 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429157 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429158 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429159 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429160 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429161 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429162 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429163 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429164 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429165 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429166 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429167 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429168 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429169 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429170 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429171 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429172 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429173 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429174 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429175 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429176 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429177 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429178 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429179 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429180 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429181 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429182 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429183 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429184 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429185 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429186 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429187 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429188 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429189 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429190 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429191 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429192 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429193 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429194 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429195 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429196 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429197 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429198 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429199 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429200 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429201 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429202 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429203 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429204 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429205 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429206 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429207 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429208 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429209 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429210 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429211 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429212 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429213 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429214 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429215 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429216 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429217 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429218 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429219 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429220 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429221 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429222 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429223 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429224 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429225 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429226 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429227 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429228 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429229 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429230 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429231 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429232 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429233 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429234 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429235 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429236 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429237 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429238 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429239 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429240 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429241 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429242 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429243 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429244 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429245 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429246 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429247 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429248 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429249 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429250 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429251 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429252 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429253 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429254 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429255 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429256 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429257 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429258 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429259 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429260 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429261 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429262 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429263 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429264 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429265 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429266 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429267 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429268 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429269 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429270 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429271 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429272 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429273 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429274 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429275 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429276 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429277 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429278 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429279 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429280 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429281 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429282 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429283 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429284 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429285 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429286 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429287 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429288 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429289 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429290 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429291 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429292 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429293 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429294 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429295 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429296 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429297 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429298 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429299 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429300 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429301 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429302 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429303 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429304 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429305 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429306 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429307 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429308 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429309 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429310 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429311 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429312 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429313 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429314 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429315 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429316 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429317 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429318 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429319 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429320 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429321 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429322 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429323 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429324 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429325 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429326 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429327 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429328 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429329 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429330 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429331 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429332 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429333 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429334 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429335 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429336 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429337 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429338 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429339 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429340 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429341 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429342 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429343 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429344 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429345 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429346 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429347 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429348 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429349 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429350 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429351 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429352 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429353 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429354 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429355 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429356 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429357 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429358 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429359 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429360 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429361 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429362 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429363 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429364 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429365 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429366 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429367 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429368 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429369 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429370 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429371 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429372 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429373 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429374 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429375 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429376 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429377 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429378 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429379 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429380 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429381 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429382 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429383 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429384 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429385 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429386 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429387 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429389 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429390 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429391 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429392 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429393 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429394 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429395 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429396 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429397 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429398 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429399 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429400 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429401 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429402 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429403 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429404 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429405 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429406 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429407 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429408 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429409 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429410 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429411 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429412 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429413 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429414 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429415 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429416 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429417 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429418 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429419 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429420 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429421 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429422 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429423 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429424 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429425 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429426 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429427 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429428 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429429 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429430 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429431 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429432 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
